date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2023-01-09 00:00:00+00:00,130.15,133.41,129.89,130.465,70790813,128.2289354436,131.4408165773,127.9727731446,128.5392859212,70790813,0.0,1.0
2023-01-10 00:00:00+00:00,130.73,131.2636,128.12,130.26,63896155,128.8003744183,129.326098275,126.2288990321,128.3373118009,63896155,0.0,1.0
2023-01-11 00:00:00+00:00,133.49,133.51,130.46,131.25,69458949,131.5196357462,131.5393405384,128.5343597232,129.3126990163,69458949,0.0,1.0
2023-01-12 00:00:00+00:00,133.41,134.26,131.44,133.88,71379648,131.4408165773,132.2782702471,129.4998945425,131.9038791947,71379648,0.0,1.0
2023-01-13 00:00:00+00:00,134.76,134.92,131.66,132.03,57809719,132.7708900529,132.9285283907,129.716647257,130.0811859133,57809719,0.0,1.0
2023-01-17 00:00:00+00:00,135.94,137.29,134.13,134.83,63646627,133.9334727945,135.2635462701,132.1501890976,132.8398568257,63646627,0.0,1.0
2023-01-18 00:00:00+00:00,135.21,138.61,135.03,136.815,69672800,133.2142478781,136.5640625573,133.036904748,134.7955574546,69672800,0.0,1.0
2023-01-19 00:00:00+00:00,135.27,136.25,133.77,134.08,58280413,133.2733622547,134.2388970741,131.7955028374,132.100927117,58280413,0.0,1.0
2023-01-20 00:00:00+00:00,137.87,138.02,134.22,135.28,80223626,135.8349852448,135.9827711865,132.2388606626,133.2832146509,80223626,0.0,1.0
2023-01-23 00:00:00+00:00,141.11,143.315,137.9,138.12,81760313,139.0271615862,141.1996149297,135.8645424331,136.0812951477,81760313,0.0,1.0
2023-01-24 00:00:00+00:00,142.53,143.16,140.3,140.305,66435142,140.4262018346,141.0469027899,138.2291175009,138.2340436989,66435142,0.0,1.0
2023-01-25 00:00:00+00:00,141.86,142.43,138.81,140.89,65799349,139.7660912949,140.3276778735,136.7611104796,138.8104088717,65799349,0.0,1.0
2023-01-26 00:00:00+00:00,143.96,144.25,141.9,143.17,54105068,141.8350944791,142.1208139665,139.8055008793,141.056755186,54105068,0.0,1.0
2023-01-27 00:00:00+00:00,145.93,147.23,143.08,143.155,70555843,143.7760165139,145.0568280089,140.968083621,141.0419765918,70555843,0.0,1.0
2023-01-30 00:00:00+00:00,143.0,145.55,142.85,144.955,64015274,140.8892644521,143.4016254615,140.7414785103,142.8154078926,64015274,0.0,1.0
2023-01-31 00:00:00+00:00,144.29,144.34,142.28,142.7,65874459,142.160223551,142.2094855315,140.1798919317,140.5936925686,65874459,0.0,1.0
2023-02-01 00:00:00+00:00,145.43,146.61,141.32,143.97,77663633,143.2833967081,144.4459794498,139.2340619046,141.8449468753,77663633,0.0,1.0
2023-02-02 00:00:00+00:00,150.82,151.18,148.17,148.9,118338980,148.5938382144,148.9485244746,145.9829532438,146.7021781602,118338980,0.0,1.0
2023-02-03 00:00:00+00:00,154.5,157.38,147.83,148.03,154357337,152.2195199849,155.0570100662,145.6479717759,145.8450196982,154357337,0.0,1.0
2023-02-06 00:00:00+00:00,151.73,153.1,150.78,152.575,69858306,149.4904062609,150.8401845287,148.5544286299,150.3229337327,69858306,0.0,1.0
2023-02-07 00:00:00+00:00,154.65,155.23,150.64,150.64,83322551,152.3673059266,152.9387449013,148.4164950843,148.4164950843,83322551,0.0,1.0
2023-02-08 00:00:00+00:00,151.92,154.58,151.168,153.88,64120079,149.6776017871,152.2983391538,148.9367015992,151.6086714257,64120079,0.0,1.0
2023-02-09 00:00:00+00:00,150.87,154.33,150.42,153.775,56007143,148.643100195,152.0520292509,148.1997423698,151.5052212665,56007143,0.0,1.0
2023-02-10 00:00:00+00:00,151.01,151.3401,149.22,149.46,57450708,149.0076388512,149.333361794,147.2413738784,147.4781915284,57450708,0.23,1.0
2023-02-13 00:00:00+00:00,153.85,154.26,150.92,150.952,62199013,151.8099810427,152.2145445281,148.9188322325,148.9504079192,62199013,0.0,1.0
2023-02-14 00:00:00+00:00,153.2,153.77,150.86,152.12,61707573,151.1685999074,151.7310418261,148.85962782,150.1029204824,61707573,0.0,1.0
2023-02-15 00:00:00+00:00,155.33,155.5,152.88,153.11,65669252,153.270356551,153.4381023864,150.8528430407,151.0797932886,65669252,0.0,1.0
2023-02-16 00:00:00+00:00,153.71,156.33,153.3475,153.51,68167942,151.6718374136,154.2570967593,151.3141440881,151.4744893719,68167942,0.0,1.0
2023-02-17 00:00:00+00:00,152.55,153.0,150.85,152.35,59144118,150.527218772,150.9712518657,148.8497604179,150.3298707303,59144118,0.0,1.0
2023-02-21 00:00:00+00:00,148.48,151.3,148.405,150.2,58867230,146.5111861243,149.2937935116,146.4371806087,148.2083792825,58867230,0.0,1.0
2023-02-22 00:00:00+00:00,148.91,149.95,147.16,148.87,51011305,146.9354844139,147.9616942305,145.2086890494,146.8960148055,51011305,0.0,1.0
2023-02-23 00:00:00+00:00,149.4,150.34,147.24,150.09,48394249,147.4189871159,148.3465229117,145.2876282661,148.0998378596,48394249,0.0,1.0
2023-02-24 00:00:00+00:00,146.71,147.19,145.7202,147.11,55469606,144.7646559557,145.2382912556,143.7879804975,145.159352039,55469606,0.0,1.0
2023-02-27 00:00:00+00:00,147.92,149.17,147.45,147.71,44998470,145.9586116077,147.192036868,145.4948437098,145.7513961639,44998470,0.0,1.0
2023-02-28 00:00:00+00:00,147.41,149.08,146.83,147.05,50546998,145.4553741015,147.1032302493,144.8830647807,145.1001476265,50546998,0.0,1.0
2023-03-01 00:00:00+00:00,145.31,147.2285,145.01,146.83,55478991,143.3832196641,145.2762807537,143.0871976016,144.8830647807,55478991,0.0,1.0
2023-03-02 00:00:00+00:00,145.91,146.71,143.9,144.38,52279761,143.9752637891,144.7646559557,141.9919159704,142.4655512704,52279761,0.0,1.0
2023-03-03 00:00:00+00:00,151.03,151.11,147.33,148.045,70732297,149.0273736554,149.1063128721,145.3764348848,146.0819541337,70732297,0.0,1.0
2023-03-06 00:00:00+00:00,153.83,156.3,153.46,153.785,87558028,151.7902462386,154.227494553,151.4251523615,151.7458429292,87558028,0.0,1.0
2023-03-07 00:00:00+00:00,151.6,154.0299,151.13,153.7,56182028,149.5898155741,151.9874956062,149.1260476762,151.6619700115,56182028,0.0,1.0
2023-03-08 00:00:00+00:00,152.87,153.47,151.83,152.81,47204791,150.8429756386,151.4350197636,149.816765822,150.7837712261,47204791,0.0,1.0
2023-03-09 00:00:00+00:00,150.59,154.535,150.225,153.559,53833582,148.5932079638,152.4858980854,148.2330477878,151.5228396421,53833582,0.0,1.0
2023-03-10 00:00:00+00:00,148.5,150.94,147.6096,150.21,68572400,146.5309209285,148.9385670367,145.652327447,148.2182466846,68572400,0.0,1.0
2023-03-13 00:00:00+00:00,150.47,153.14,147.7,147.805,84457122,148.4747991388,151.1093954949,145.7415287619,145.8451364837,84457122,0.0,1.0
2023-03-14 00:00:00+00:00,152.59,153.4,150.1,151.28,73695893,150.5666883803,151.365947949,148.1097052617,149.2740587075,73695893,0.0,1.0
2023-03-15 00:00:00+00:00,152.99,153.245,149.92,151.19,77167866,150.9613844636,151.2130032167,147.9320920242,149.1852520887,77167866,0.0,1.0
2023-03-16 00:00:00+00:00,155.85,156.46,151.64,152.16,76254419,153.7834614593,154.3853729863,149.6292851825,150.1423900908,76254419,0.0,1.0
2023-03-17 00:00:00+00:00,155.0,156.74,154.28,156.08,98944633,152.9447322823,154.6616602446,152.2342793323,154.0104117072,98944633,0.0,1.0
2023-03-20 00:00:00+00:00,157.4,157.82,154.15,155.07,73641415,155.3129087821,155.7273396696,152.1060031052,153.0138040968,73641415,0.0,1.0
2023-03-21 00:00:00+00:00,159.28,159.4,156.54,157.32,73938285,157.1679803737,157.2863891987,154.464312203,155.2339695654,73938285,0.0,1.0
2023-03-22 00:00:00+00:00,157.83,162.14,157.81,159.3,75701811,155.7372070717,159.9900573693,155.7174722675,157.1877151778,75701811,0.0,1.0
2023-03-23 00:00:00+00:00,158.93,161.5501,157.68,158.83,67622060,156.8226213008,159.4079793205,155.5891960404,156.7239472799,67622060,0.0,1.0
2023-03-24 00:00:00+00:00,160.25,160.34,157.85,158.86,59256343,158.1251183757,158.2139249944,155.7569418758,156.7535494862,59256343,0.0,1.0
2023-03-27 00:00:00+00:00,158.28,160.77,157.87,159.94,52390266,156.1812401654,158.638223284,155.77667668,157.8192289111,52390266,0.0,1.0
2023-03-28 00:00:00+00:00,157.65,158.49,155.98,157.97,45992152,155.5595938342,156.3884556091,153.9117376864,155.8753507008,45992152,0.0,1.0
2023-03-29 00:00:00+00:00,160.77,161.05,159.35,159.37,51305691,158.638223284,158.9145105423,157.2370521882,157.2567869924,51305691,0.0,1.0
2023-03-30 00:00:00+00:00,162.36,162.47,161.271,161.53,49501689,160.2071402151,160.3156816381,159.1325801283,159.3881458423,49501689,0.0,1.0
2023-03-31 00:00:00+00:00,164.9,165.0,161.91,162.44,68749792,162.7134603442,162.812134365,159.7631071214,160.2860794318,68749792,0.0,1.0
2023-04-03 00:00:00+00:00,166.17,166.29,164.22,164.27,56976187,163.9666204087,164.0850292337,162.0424770025,162.0918140129,56976187,0.0,1.0
2023-04-04 00:00:00+00:00,165.63,166.84,165.11,166.595,46278295,163.4337806962,164.6277363482,162.9206757879,164.3859849972,46278295,0.0,1.0
2023-04-05 00:00:00+00:00,163.76,165.05,161.8,164.74,51511744,161.5885765067,162.8614713754,159.6545656985,162.5555819108,51511744,0.0,1.0
2023-04-06 00:00:00+00:00,164.66,164.9584,162.0,162.43,45390123,162.4766426942,162.7710859723,159.8519137402,160.2762120297,45390123,0.0,1.0
2023-04-10 00:00:00+00:00,162.03,162.03,160.08,161.42,47716882,159.8815159464,159.8815159464,157.9573725403,159.2796044194,47716882,0.0,1.0
2023-04-11 00:00:00+00:00,160.8,162.36,160.51,162.35,47644217,158.6678254902,160.2071402151,158.3816708298,160.1972728131,47644217,0.0,1.0
2023-04-12 00:00:00+00:00,160.1,162.06,159.78,161.22,50133062,157.9771073444,159.9111181527,157.6613504778,159.0822563777,50133062,0.0,1.0
2023-04-13 00:00:00+00:00,165.56,165.8,161.42,161.63,68445649,163.3647088816,163.6015265316,159.2796044194,159.4868198631,68445649,0.0,1.0
2023-04-14 00:00:00+00:00,165.21,166.32,163.82,164.59,49386480,163.0193498087,164.1146314399,161.6477809192,162.4075708796,49386480,0.0,1.0
2023-04-17 00:00:00+00:00,165.23,165.39,164.03,165.09,40713618,163.0390846129,163.1969630462,161.854996363,162.9009409837,40713618,0.0,1.0
2023-04-18 00:00:00+00:00,166.47,167.41,165.65,166.1,49923008,164.2626424711,165.1901782669,163.4535155004,163.8975485941,49923008,0.0,1.0
2023-04-19 00:00:00+00:00,167.63,168.16,165.54,165.8,47720166,165.4072611127,165.9302334231,163.3449740774,163.6015265316,47720166,0.0,1.0
2023-04-20 00:00:00+00:00,166.65,167.87,165.56,166.09,52456377,164.4402557086,165.6440787627,163.3647088816,163.887681192,52456377,0.0,1.0
2023-04-21 00:00:00+00:00,165.02,166.4521,164.49,165.05,58337341,162.8318691691,164.2449798214,162.3088968588,162.8614713754,58337341,0.0,1.0
2023-04-24 00:00:00+00:00,165.33,165.6,163.89,165.0,41949581,163.1377586337,163.4041784899,161.7168527338,162.812134365,41949581,0.0,1.0
2023-04-25 00:00:00+00:00,163.77,166.305,163.73,165.19,48714063,161.5984439088,164.0998303368,161.5589743005,162.9996150046,48714063,0.0,1.0
2023-04-26 00:00:00+00:00,163.76,165.28,162.8,163.055,44105745,161.5885765067,163.0884216233,160.6413059068,160.8929246599,44105745,0.0,1.0
2023-04-27 00:00:00+00:00,168.41,168.56,165.19,165.19,64902329,166.1769184752,166.3249295064,162.9996150046,162.9996150046,64902329,0.0,1.0
2023-04-28 00:00:00+00:00,169.68,169.85,167.8801,168.49,55275851,167.4300785397,167.5978243751,165.6540448388,166.2558576919,55275851,0.0,1.0
2023-05-01 00:00:00+00:00,169.59,170.45,168.64,169.28,52472936,167.341271921,168.1898685001,166.4038687231,167.0353824564,52472936,0.0,1.0
2023-05-02 00:00:00+00:00,168.54,170.35,167.54,170.09,48425696,166.3051947023,168.0911944792,165.318454494,167.8346420251,48425696,0.0,1.0
2023-05-03 00:00:00+00:00,167.45,170.92,167.16,169.5,65136018,165.2296478753,168.653636398,164.9434932149,167.2524653022,65136018,0.0,1.0
2023-05-04 00:00:00+00:00,165.79,167.04,164.31,164.89,81235427,163.5916591295,164.8250843899,162.1312836213,162.7035929421,81235427,0.0,1.0
2023-05-05 00:00:00+00:00,173.57,174.3,170.76,170.975,113453171,171.2684979499,171.9888183019,168.4957579646,168.7079071094,113453171,0.0,1.0
2023-05-08 00:00:00+00:00,173.5,173.85,172.11,172.48,55962793,171.1994261353,171.5447852082,169.8278572458,170.1929511229,55962793,0.0,1.0
2023-05-09 00:00:00+00:00,171.77,173.54,171.6,173.05,45326874,169.492365575,171.2388957436,169.3246197396,170.7553930416,45326874,0.0,1.0
2023-05-10 00:00:00+00:00,173.555,174.03,171.9,173.02,53724501,171.2536968468,171.7223984457,169.6206418021,170.7257908353,53724501,0.0,1.0
2023-05-11 00:00:00+00:00,173.75,174.59,172.17,173.85,49514676,171.4461111874,172.2749729623,169.8870616583,171.5447852082,49514676,0.0,1.0
2023-05-12 00:00:00+00:00,172.57,174.06,171.0,173.62,45533138,170.5185753916,171.9908630275,168.9672387551,171.5560935243,45533138,0.24,1.0
2023-05-15 00:00:00+00:00,172.07,173.21,171.47,173.16,37266659,170.0245191379,171.1509673963,169.4316516335,171.1015617709,37266659,0.0,1.0
2023-05-16 00:00:00+00:00,172.07,173.1383,171.7991,171.99,42110293,170.0245191379,171.0801197295,169.7568394597,169.9454701373,42110293,0.0,1.0
2023-05-17 00:00:00+00:00,172.69,172.925,170.4201,171.71,57951604,170.6371488925,170.8693553317,168.3942323121,169.6687986353,57951604,0.0,1.0
2023-05-18 00:00:00+00:00,175.05,175.24,172.58,173.0,65496657,172.9690944098,173.1568357862,170.5284565167,170.9434637697,65496657,0.0,1.0
2023-05-19 00:00:00+00:00,175.16,176.39,174.94,176.39,55809475,173.0777867856,174.2931651696,172.860402034,174.2931651696,55809475,0.0,1.0
2023-05-22 00:00:00+00:00,174.2,174.71,173.45,173.98,43570932,172.1291987786,172.6331361573,171.388114398,171.9118140269,43570932,0.0,1.0
2023-05-23 00:00:00+00:00,171.56,173.3794,171.275,173.13,50747263,169.5205817592,171.318353655,169.2389696946,171.0719183957,50747263,0.0,1.0
2023-05-24 00:00:00+00:00,171.84,172.4183,170.52,171.09,45143488,169.7972532612,170.3686787242,168.4929447515,169.0561688807,45143488,0.0,1.0
2023-05-25 00:00:00+00:00,172.99,173.895,171.69,172.41,56058258,170.9335826447,171.8278244638,169.6490363851,170.3604773904,56058258,0.0,1.0
2023-05-26 00:00:00+00:00,175.43,175.77,173.11,173.32,54834975,173.3445771626,173.6805354151,171.0521561456,171.2596597721,54834975,0.0,1.0
2023-05-30 00:00:00+00:00,177.3,178.99,176.57,176.96,55964401,175.1923475513,176.8622576887,174.4710254209,174.8563892988,55964401,0.0,1.0
2023-05-31 00:00:00+00:00,177.25,179.35,176.76,177.325,99313268,175.1429419259,177.2179781914,174.6587667973,175.217050364,99313268,0.0,1.0
2023-06-01 00:00:00+00:00,180.09,180.12,176.9306,177.7,68901809,177.9491814468,177.978824822,174.8273387911,175.5875925542,68901809,0.0,1.0
2023-06-02 00:00:00+00:00,180.95,181.78,179.26,181.03,61996913,178.7989582031,179.6190915842,177.1290480657,178.8780072037,61996913,0.0,1.0
2023-06-05 00:00:00+00:00,179.58,184.951,178.035,182.63,121946497,177.445244068,182.752396345,175.9186102442,180.4589872154,121946497,0.0,1.0
2023-06-06 00:00:00+00:00,179.21,180.12,177.43,179.965,64848374,177.0796424403,177.978824822,175.3208021773,177.8256673834,64848374,0.0,1.0
2023-06-07 00:00:00+00:00,177.82,181.21,177.32,178.44,61944615,175.7061660551,179.055867455,175.2121098015,176.3187958097,61944615,0.0,1.0
2023-06-08 00:00:00+00:00,180.57,180.84,177.46,177.895,50214881,178.4234754503,178.6902658273,175.3504455525,175.7802744932,50214881,0.0,1.0
2023-06-09 00:00:00+00:00,180.96,182.23,180.63,181.5,48899973,178.8088393282,180.0637422125,178.4827622007,179.3424200821,48899973,0.0,1.0
2023-06-12 00:00:00+00:00,183.79,183.89,180.97,181.27,54754995,181.6051977239,181.7040089747,178.8187204532,179.1151542054,54754995,0.0,1.0
2023-06-13 00:00:00+00:00,183.31,184.15,182.44,182.8,54929129,181.1309037204,181.9609182266,180.271245839,180.6269663417,54929129,0.0,1.0
2023-06-14 00:00:00+00:00,183.95,184.39,182.02,183.37,57462882,181.7632957251,182.1980652283,179.8562385859,181.1901904709,57462882,0.0,1.0
2023-06-15 00:00:00+00:00,186.01,186.52,183.78,183.96,65433166,183.7988074902,184.302744869,181.5953165989,181.7731768502,65433166,0.0,1.0
2023-06-16 00:00:00+00:00,184.92,186.99,184.27,186.73,101256225,182.7217648572,184.7671577474,182.0794917275,184.5102484955,101256225,0.0,1.0
2023-06-20 00:00:00+00:00,185.01,186.1,184.41,184.41,49799092,182.8106949829,183.8877376159,182.2178274785,182.2178274785,49799092,0.0,1.0
2023-06-21 00:00:00+00:00,183.96,185.41,182.5901,184.9,49515697,181.7731768502,183.2059399858,180.4195615264,182.7020026071,49515697,0.0,1.0
2023-06-22 00:00:00+00:00,187.0,187.045,183.67,183.74,51245327,184.7770388725,184.8215039353,181.4866242231,181.5557920986,51245327,0.0,1.0
2023-06-23 00:00:00+00:00,186.68,187.56,185.01,185.55,53116996,184.4608428702,185.3303818766,182.8106949829,183.3442757369,53116996,0.0,1.0
2023-06-26 00:00:00+00:00,185.27,188.05,185.23,186.83,48088661,183.0676042348,185.8145570052,183.0280797345,184.6090597463,48088661,0.0,1.0
2023-06-27 00:00:00+00:00,188.06,188.39,185.67,185.89,50730846,185.8244381303,186.1505152577,183.4628492377,183.6802339894,50730846,0.0,1.0
2023-06-28 00:00:00+00:00,189.25,189.9,187.6,187.93,51216801,187.000292014,187.6425651438,185.3699063769,185.6959835043,51216801,0.0,1.0
2023-06-29 00:00:00+00:00,189.59,190.07,188.94,189.08,46347308,187.3362502665,187.81054427,186.6939771367,186.8323128878,46347308,0.0,1.0
2023-06-30 00:00:00+00:00,193.97,194.48,191.26,191.63,85213216,191.6641830487,192.1681204274,188.9863981538,189.3519997815,85213216,0.0,1.0
2023-07-03 00:00:00+00:00,192.46,193.88,191.76,193.78,31458198,190.1721331626,191.575252923,189.4804544074,191.4764416723,31458198,0.0,1.0
2023-07-05 00:00:00+00:00,191.33,192.98,190.62,191.565,46920261,189.0555660293,190.6859516664,188.3540061491,189.2877724685,46920261,0.0,1.0
2023-07-06 00:00:00+00:00,191.81,192.02,189.2,189.84,45156009,189.5298600328,189.7373636593,186.9508863886,187.5832783933,45156009,0.0,1.0
2023-07-07 00:00:00+00:00,190.68,192.67,190.24,191.41,46814998,188.4132928995,190.3796367891,187.9785233963,189.1346150299,46814998,0.0,1.0
2023-07-10 00:00:00+00:00,188.61,189.99,187.035,189.26,59922163,186.3679000093,187.7314952694,184.8116228103,187.0101731391,59922163,0.0,1.0
2023-07-11 00:00:00+00:00,188.08,189.3,186.6,189.16,46638119,185.8442003804,187.0496976394,184.3817938696,186.9113618884,46638119,0.0,1.0
2023-07-12 00:00:00+00:00,189.77,191.7,188.47,189.68,60750248,187.5141105178,189.421167657,186.2295642583,187.4251803922,60750248,0.0,1.0
2023-07-13 00:00:00+00:00,190.54,191.19,189.78,190.5,41342338,188.2749571485,188.9172302783,187.5239916429,188.2354326482,41342338,0.0,1.0
2023-07-14 00:00:00+00:00,190.69,191.1799,189.63,190.23,41616242,188.4231740246,188.9072503419,187.3757747668,187.9686422712,41616242,0.0,1.0
2023-07-17 00:00:00+00:00,193.99,194.32,191.81,191.9,50520159,191.6839452988,192.0100224262,189.5298600328,189.6187901585,50520159,0.0,1.0
2023-07-18 00:00:00+00:00,193.73,194.33,192.415,193.35,48353774,191.4270360469,192.0199035513,190.1276680997,191.0515532941,48353774,0.0,1.0
2023-07-19 00:00:00+00:00,195.1,198.23,192.65,193.1,80507323,192.780750182,195.8735423299,190.359874539,190.8045251673,80507323,0.0,1.0
2023-07-20 00:00:00+00:00,193.13,196.47,192.495,195.09,59581196,190.8341685425,194.134464317,190.2067171003,192.7708690569,59581196,0.0,1.0
2023-07-21 00:00:00+00:00,191.94,194.97,191.23,194.1,71951683,189.6583146588,192.652295556,188.9567547785,191.7926376746,71951683,0.0,1.0
2023-07-24 00:00:00+00:00,192.75,194.91,192.25,193.41,45505097,190.4586857897,192.5930088056,189.964629536,191.1108400445,45505097,0.0,1.0
2023-07-25 00:00:00+00:00,193.62,194.44,192.915,193.33,37283201,191.3183436711,192.1285959271,190.6217243534,191.031791044,37283201,0.0,1.0
2023-07-26 00:00:00+00:00,194.5,195.64,193.32,193.67,47471868,192.1878826775,193.3143309359,191.0219099189,191.3677492965,47471868,0.0,1.0
2023-07-27 00:00:00+00:00,193.22,197.2,192.55,196.02,47460180,190.9230986682,194.8557864474,190.2610632882,193.6898136887,47460180,0.0,1.0
2023-07-28 00:00:00+00:00,195.83,196.626,194.14,194.67,48291443,193.5020723123,194.2886098682,191.8321621749,192.3558618038,48291443,0.0,1.0
2023-07-31 00:00:00+00:00,196.45,196.49,195.26,196.06,38824113,194.1147020669,194.1542265672,192.9388481831,193.729338189,38824113,0.0,1.0
2023-08-01 00:00:00+00:00,195.605,196.73,195.28,196.235,35281426,193.2797469982,194.3913735689,192.9586104333,193.9022578778,35281426,0.0,1.0
2023-08-02 00:00:00+00:00,192.58,195.18,191.8507,195.04,50389327,190.2907066635,192.8597991825,189.5700762119,192.7214634315,50389327,0.0,1.0
2023-08-03 00:00:00+00:00,191.17,192.37,190.69,191.57,62243282,188.8974680281,190.0832030369,188.4231740246,189.292713031,62243282,0.0,1.0
2023-08-04 00:00:00+00:00,181.99,187.38,181.92,185.52,115956841,179.8265952107,185.1525216253,179.7574273352,183.3146323616,115956841,0.0,1.0
2023-08-07 00:00:00+00:00,178.85,183.13,177.35,182.13,97576069,176.7239219377,180.9530434691,175.2417531767,179.9649309618,97576069,0.0,1.0
2023-08-08 00:00:00+00:00,179.8,180.27,177.58,179.69,67823003,177.6626288197,178.1270416981,175.4690190534,177.5539364438,67823003,0.0,1.0
2023-08-09 00:00:00+00:00,178.19,180.93,177.01,180.87,60378492,176.0717676828,178.779195953,174.9057949242,178.7199092025,60378492,0.0,1.0
2023-08-10 00:00:00+00:00,177.97,180.75,177.6,179.48,54686851,175.8543829312,178.6013357016,175.4887813035,177.3464328173,54686851,0.0,1.0
2023-08-11 00:00:00+00:00,177.79,178.62,176.55,177.32,52036672,175.9136696817,176.7349101667,174.6867561859,175.4486298889,52036672,0.24,1.0
2023-08-14 00:00:00+00:00,179.46,179.69,177.305,177.97,43675627,177.5660451154,177.79361778,175.4337881934,176.0917700278,43675627,0.0,1.0
2023-08-15 00:00:00+00:00,177.45,179.48,177.05,178.88,43622593,175.5772579167,177.5858340428,175.1814793697,176.9921662223,43622593,0.0,1.0
2023-08-16 00:00:00+00:00,176.57,178.54,176.5,177.13,46964857,174.7065451133,176.6557544573,174.6372838676,175.2606350791,46964857,0.0,1.0
2023-08-17 00:00:00+00:00,174.0,177.5054,173.48,177.14,66062882,172.1636679488,175.6320732455,171.6491558376,175.2705295428,66062882,0.0,1.0
2023-08-18 00:00:00+00:00,174.49,175.1,171.96,172.3,61172150,172.6484966688,173.252058953,170.145197359,170.481609124,61172150,0.0,1.0
2023-08-21 00:00:00+00:00,175.84,176.13,173.735,175.07,46311879,173.984249265,174.2711887116,171.9014646614,173.222375562,46311879,0.0,1.0
2023-08-22 00:00:00+00:00,177.23,177.68,176.25,177.06,42084245,175.3595797159,175.8048305812,174.3899222757,175.1913738334,42084245,0.0,1.0
2023-08-23 00:00:00+00:00,181.12,181.55,178.325,178.52,52722752,179.2085260855,179.6339880235,176.4430234883,176.63596553,52722752,0.0,1.0
2023-08-24 00:00:00+00:00,176.38,181.104,176.01,180.674,54945798,174.5185503035,179.1926949436,174.1524551475,178.7672330056,54945798,0.0,1.0
2023-08-25 00:00:00+00:00,178.61,179.15,175.82,177.38,51449594,176.725015703,177.2593167415,173.9644603376,175.507996671,51449594,0.0,1.0
2023-08-28 00:00:00+00:00,180.19,180.59,178.545,180.09,43820697,178.2883409637,178.6841195107,176.6607016891,178.189396327,43820697,0.0,1.0
2023-08-29 00:00:00+00:00,184.12,184.9,179.5,179.695,53003948,182.1768651881,182.9486333547,177.6056229701,177.7985650118,53003948,0.0,1.0
2023-08-30 00:00:00+00:00,187.65,187.85,184.74,184.94,60813888,185.6696108654,185.8675001389,182.7903219359,182.9882112094,60813888,0.0,1.0
2023-08-31 00:00:00+00:00,187.87,189.12,187.48,187.84,60794467,185.8872890663,187.1240970257,185.5014049829,185.8576056753,60794467,0.0,1.0
2023-09-01 00:00:00+00:00,189.46,189.92,188.28,189.485,45766503,187.4605087906,187.9156541197,186.292962077,187.4852449498,45766503,0.0,1.0
2023-09-05 00:00:00+00:00,189.7,189.98,187.61,188.28,45280027,187.6979759188,187.9750209018,185.6300330107,186.292962077,45280027,0.0,1.0
2023-09-06 00:00:00+00:00,182.91,188.85,181.47,188.4,81755816,180.9796350834,186.8569465065,179.5548323141,186.4116956411,81755816,0.0,1.0
2023-09-07 00:00:00+00:00,177.56,178.21,173.54,175.18,112488803,175.6860970171,176.329237156,171.7085226197,173.3312146624,112488803,0.0,1.0
2023-09-08 00:00:00+00:00,178.18,180.239,177.79,178.35,65602066,176.299553765,178.3368238357,175.9136696817,176.4677596475,65602066,0.0,1.0
2023-09-11 00:00:00+00:00,179.36,180.3,177.34,180.07,58953052,177.4671004787,178.3971800641,175.4684188163,178.1696073996,58953052,0.0,1.0
2023-09-12 00:00:00+00:00,176.3,180.13,174.82,179.49,90370192,174.4393945941,178.2289741817,172.9750139701,177.5957285065,90370192,0.0,1.0
2023-09-13 00:00:00+00:00,174.21,177.3,173.98,176.51,84267928,172.3714516859,175.4288409616,172.1438790214,174.6471783312,84267928,0.0,1.0
2023-09-14 00:00:00+00:00,175.74,176.1,173.58,174.0,60895757,173.8853046282,174.2415053206,171.7481004744,172.1636679488,60895757,0.0,1.0
2023-09-15 00:00:00+00:00,175.01,176.495,173.82,176.48,109259461,173.16300878,174.6323366357,171.9855676026,174.6174949402,109259461,0.0,1.0
2023-09-18 00:00:00+00:00,177.97,179.38,176.17,176.48,67257573,176.0917700278,177.486889406,174.3107665663,174.6174949402,67257573,0.0,1.0
2023-09-19 00:00:00+00:00,179.07,179.63,177.13,177.52,51826941,177.1801610321,177.7342509979,175.2606350791,175.6465191624,51826941,0.0,1.0
2023-09-20 00:00:00+00:00,175.49,179.695,175.4,179.26,58436181,173.6379430364,177.7985650118,173.5488928633,177.3681558419,58436181,0.0,1.0
2023-09-21 00:00:00+00:00,173.93,176.3,173.86,174.55,63149116,172.094406703,174.4393945941,172.0251454573,172.7078634509,63149116,0.0,1.0
2023-09-22 00:00:00+00:00,174.79,177.079,174.05,174.67,56725385,172.9453305791,175.2101733144,172.2131402671,172.826597015,56725385,0.0,1.0
2023-09-25 00:00:00+00:00,176.08,176.97,174.15,174.2,46172740,174.2217163932,175.1023236603,172.3120849039,172.3615572223,46172740,0.0,1.0
2023-09-26 00:00:00+00:00,171.96,175.2,171.66,174.82,64588945,170.145197359,173.3510035898,169.8483634488,172.9750139701,64588945,0.0,1.0
2023-09-27 00:00:00+00:00,170.43,173.04,169.05,172.62,66921808,168.6313444167,171.2137994359,167.2659084295,170.7982319616,66921808,0.0,1.0
